time_s,beam_id,rnti,dl_mcs,buf_req,alloc_rbg
22.423000,[Sector: 0 elevation: 0.000000],4,27,552,65
22.423000,[Sector: 0 elevation: 0.000000],2,27,552,65
22.423000,[Sector: 0 elevation: 0.000000],1,27,552,65
22.525500,[Sector: 0 elevation: 0.000000],9,15,12224,390
22.525500,[Sector: 0 elevation: 0.000000],8,25,12224,377
22.525500,[Sector: 0 elevation: 0.000000],7,25,12224,377
22.525500,[Sector: 0 elevation: 0.000000],6,23,12224,377
22.525500,[Sector: 0 elevation: 0.000000],5,27,12224,377
22.525500,[Sector: 0 elevation: 0.000000],4,27,12224,390
22.525500,[Sector: 0 elevation: 0.000000],3,25,12224,390
22.525500,[Sector: 0 elevation: 0.000000],2,27,12224,390
22.525500,[Sector: 0 elevation: 0.000000],1,27,12224,390
22.526500,[Sector: 0 elevation: 0.000000],9,15,10141,390
22.526500,[Sector: 0 elevation: 0.000000],8,25,8672,390
22.526500,[Sector: 0 elevation: 0.000000],7,25,8672,390
22.526500,[Sector: 0 elevation: 0.000000],6,23,9045,390
22.526500,[Sector: 0 elevation: 0.000000],5,27,8382,390
22.526500,[Sector: 0 elevation: 0.000000],4,27,8249,377
22.526500,[Sector: 0 elevation: 0.000000],3,25,8549,377
22.526500,[Sector: 0 elevation: 0.000000],2,27,8249,377
22.526500,[Sector: 0 elevation: 0.000000],1,27,8249,377
22.527000,[Sector: 0 elevation: 0.000000],9,15,8058,377
22.527000,[Sector: 0 elevation: 0.000000],8,25,4997,390
22.527000,[Sector: 0 elevation: 0.000000],7,25,4997,377
22.527000,[Sector: 0 elevation: 0.000000],6,23,5756,377
22.527000,[Sector: 0 elevation: 0.000000],5,27,4407,377
22.527000,[Sector: 0 elevation: 0.000000],4,27,4407,390
22.527000,[Sector: 0 elevation: 0.000000],3,25,4997,390
22.527000,[Sector: 0 elevation: 0.000000],2,27,4407,390
22.527000,[Sector: 0 elevation: 0.000000],1,27,4407,390
22.527500,[Sector: 0 elevation: 0.000000],9,15,6045,1131
22.527500,[Sector: 0 elevation: 0.000000],8,25,1322,143
22.527500,[Sector: 0 elevation: 0.000000],7,25,1445,156
22.527500,[Sector: 0 elevation: 0.000000],6,23,2577,312
22.527500,[Sector: 0 elevation: 0.000000],5,27,565,65
22.527500,[Sector: 0 elevation: 0.000000],4,27,432,52
22.527500,[Sector: 0 elevation: 0.000000],3,25,1322,143
22.527500,[Sector: 0 elevation: 0.000000],2,27,432,52
22.527500,[Sector: 0 elevation: 0.000000],1,27,432,52
22.528000,[Sector: 0 elevation: 0.000000],9,15,10,13
22.537500,[Sector: 0 elevation: 0.000000],8,27,2264,234
22.537500,[Sector: 0 elevation: 0.000000],7,25,2141,234
22.537500,[Sector: 0 elevation: 0.000000],6,17,977,169
22.537500,[Sector: 0 elevation: 0.000000],5,27,2952,299
22.537500,[Sector: 0 elevation: 0.000000],4,27,3085,312
22.537500,[Sector: 0 elevation: 0.000000],3,27,2264,234
22.537500,[Sector: 0 elevation: 0.000000],2,27,3085,312
22.537500,[Sector: 0 elevation: 0.000000],1,27,3085,312
22.538000,[Sector: 0 elevation: 0.000000],9,27,3547,351
22.547500,[Sector: 0 elevation: 0.000000],5,27,552,65
22.547500,[Sector: 0 elevation: 0.000000],4,27,552,65
22.547500,[Sector: 0 elevation: 0.000000],2,27,552,65
22.547500,[Sector: 0 elevation: 0.000000],1,27,552,65
22.548000,[Sector: 0 elevation: 0.000000],9,25,552,65
22.650500,[Sector: 0 elevation: 0.000000],9,27,12224,377
22.650500,[Sector: 0 elevation: 0.000000],8,27,12224,390
22.650500,[Sector: 0 elevation: 0.000000],7,23,12224,390
22.650500,[Sector: 0 elevation: 0.000000],6,15,12224,390
22.650500,[Sector: 0 elevation: 0.000000],5,27,12224,390
22.650500,[Sector: 0 elevation: 0.000000],4,27,12224,377
22.650500,[Sector: 0 elevation: 0.000000],3,27,12224,390
22.650500,[Sector: 0 elevation: 0.000000],2,27,12224,377
22.650500,[Sector: 0 elevation: 0.000000],1,27,12224,377
22.651500,[Sector: 0 elevation: 0.000000],9,27,8382,390
22.651500,[Sector: 0 elevation: 0.000000],8,27,8249,377
22.651500,[Sector: 0 elevation: 0.000000],7,23,8935,377
22.651500,[Sector: 0 elevation: 0.000000],6,15,10141,390
22.651500,[Sector: 0 elevation: 0.000000],5,27,8249,377
22.651500,[Sector: 0 elevation: 0.000000],4,27,8382,390
22.651500,[Sector: 0 elevation: 0.000000],3,27,8249,377
22.651500,[Sector: 0 elevation: 0.000000],2,27,8382,390
22.651500,[Sector: 0 elevation: 0.000000],1,27,8382,390
22.652000,[Sector: 0 elevation: 0.000000],9,27,4407,377
22.652000,[Sector: 0 elevation: 0.000000],8,27,4407,390
22.652000,[Sector: 0 elevation: 0.000000],7,23,5756,390
22.652000,[Sector: 0 elevation: 0.000000],6,15,8058,377
22.652000,[Sector: 0 elevation: 0.000000],5,27,4407,390
22.652000,[Sector: 0 elevation: 0.000000],4,27,4407,390
22.652000,[Sector: 0 elevation: 0.000000],3,27,4407,390
22.652000,[Sector: 0 elevation: 0.000000],2,27,4407,377
22.652000,[Sector: 0 elevation: 0.000000],1,27,4407,377
22.652500,[Sector: 0 elevation: 0.000000],9,27,565,65
22.652500,[Sector: 0 elevation: 0.000000],8,27,432,52
22.652500,[Sector: 0 elevation: 0.000000],7,23,2467,299
22.652500,[Sector: 0 elevation: 0.000000],6,15,6045,1131
22.652500,[Sector: 0 elevation: 0.000000],5,27,432,52
22.652500,[Sector: 0 elevation: 0.000000],4,27,432,52
22.652500,[Sector: 0 elevation: 0.000000],3,27,432,52
22.652500,[Sector: 0 elevation: 0.000000],2,27,565,65
22.652500,[Sector: 0 elevation: 0.000000],1,27,565,65
22.653000,[Sector: 0 elevation: 0.000000],6,15,10,13
22.663000,[Sector: 0 elevation: 0.000000],9,25,2952,325
22.663000,[Sector: 0 elevation: 0.000000],8,27,3085,312
22.663000,[Sector: 0 elevation: 0.000000],7,17,1087,182
22.663000,[Sector: 0 elevation: 0.000000],6,27,3547,351
22.663000,[Sector: 0 elevation: 0.000000],5,27,3085,312
22.663000,[Sector: 0 elevation: 0.000000],4,27,3085,312
22.663000,[Sector: 0 elevation: 0.000000],3,25,3085,338
22.663000,[Sector: 0 elevation: 0.000000],2,27,2952,299
22.663000,[Sector: 0 elevation: 0.000000],1,27,2952,299
22.673000,[Sector: 0 elevation: 0.000000],9,25,552,65
22.673000,[Sector: 0 elevation: 0.000000],8,27,552,65
22.673000,[Sector: 0 elevation: 0.000000],6,17,552,91
22.673000,[Sector: 0 elevation: 0.000000],5,27,552,65
22.673000,[Sector: 0 elevation: 0.000000],4,27,552,65
22.673000,[Sector: 0 elevation: 0.000000],3,25,552,65
22.673000,[Sector: 0 elevation: 0.000000],2,27,552,65
22.673000,[Sector: 0 elevation: 0.000000],1,27,552,65
22.775500,[Sector: 0 elevation: 0.000000],9,23,12224,377
22.775500,[Sector: 0 elevation: 0.000000],8,25,12224,390
22.775500,[Sector: 0 elevation: 0.000000],7,15,12224,390
22.775500,[Sector: 0 elevation: 0.000000],6,23,12224,377
22.775500,[Sector: 0 elevation: 0.000000],5,27,12224,390
22.775500,[Sector: 0 elevation: 0.000000],4,27,12224,377
22.775500,[Sector: 0 elevation: 0.000000],3,27,12224,377
22.775500,[Sector: 0 elevation: 0.000000],2,27,12224,390
22.775500,[Sector: 0 elevation: 0.000000],1,27,12224,390
22.776500,[Sector: 0 elevation: 0.000000],9,23,9045,390
22.776500,[Sector: 0 elevation: 0.000000],8,25,8549,377
22.776500,[Sector: 0 elevation: 0.000000],7,15,10141,390
22.776500,[Sector: 0 elevation: 0.000000],6,23,9045,390
22.776500,[Sector: 0 elevation: 0.000000],5,27,8249,377
22.776500,[Sector: 0 elevation: 0.000000],4,27,8382,390
22.776500,[Sector: 0 elevation: 0.000000],3,27,8382,390
22.776500,[Sector: 0 elevation: 0.000000],2,27,8249,377
22.776500,[Sector: 0 elevation: 0.000000],1,27,8249,377
22.777000,[Sector: 0 elevation: 0.000000],9,23,5756,377
22.777000,[Sector: 0 elevation: 0.000000],8,25,4997,390
22.777000,[Sector: 0 elevation: 0.000000],7,15,8058,377
22.777000,[Sector: 0 elevation: 0.000000],6,23,5756,377
22.777000,[Sector: 0 elevation: 0.000000],5,27,4407,390
22.777000,[Sector: 0 elevation: 0.000000],4,27,4407,390
22.777000,[Sector: 0 elevation: 0.000000],3,27,4407,377
22.777000,[Sector: 0 elevation: 0.000000],2,27,4407,390
22.777000,[Sector: 0 elevation: 0.000000],1,27,4407,390
22.777500,[Sector: 0 elevation: 0.000000],9,23,2577,312
22.777500,[Sector: 0 elevation: 0.000000],8,25,1322,143
22.777500,[Sector: 0 elevation: 0.000000],7,15,6045,1131
22.777500,[Sector: 0 elevation: 0.000000],6,23,2577,312
22.777500,[Sector: 0 elevation: 0.000000],5,27,432,52
22.777500,[Sector: 0 elevation: 0.000000],4,27,432,52
22.777500,[Sector: 0 elevation: 0.000000],3,27,565,65
22.777500,[Sector: 0 elevation: 0.000000],2,27,432,52
22.777500,[Sector: 0 elevation: 0.000000],1,27,432,52
22.778000,[Sector: 0 elevation: 0.000000],7,15,10,13
22.788000,[Sector: 0 elevation: 0.000000],9,17,977,169
22.788000,[Sector: 0 elevation: 0.000000],8,23,2264,273
22.788000,[Sector: 0 elevation: 0.000000],7,27,3547,351
22.788000,[Sector: 0 elevation: 0.000000],6,25,977,104
22.788000,[Sector: 0 elevation: 0.000000],5,27,3085,312
22.788000,[Sector: 0 elevation: 0.000000],4,27,3085,312
22.788000,[Sector: 0 elevation: 0.000000],3,25,2952,325
22.788000,[Sector: 0 elevation: 0.000000],2,27,3085,312
22.788000,[Sector: 0 elevation: 0.000000],1,27,3085,312
22.789000,[Sector: 0 elevation: 0.000000],6,25,10,13
22.798000,[Sector: 0 elevation: 0.000000],7,21,552,78
22.798000,[Sector: 0 elevation: 0.000000],5,27,552,65
22.798000,[Sector: 0 elevation: 0.000000],4,27,552,65
22.798000,[Sector: 0 elevation: 0.000000],3,25,552,65
22.798000,[Sector: 0 elevation: 0.000000],2,27,552,65
22.798000,[Sector: 0 elevation: 0.000000],1,27,552,65
22.900500,[Sector: 0 elevation: 0.000000],9,15,12224,390
22.900500,[Sector: 0 elevation: 0.000000],8,23,12224,390
22.900500,[Sector: 0 elevation: 0.000000],7,25,12224,377
22.900500,[Sector: 0 elevation: 0.000000],6,17,12224,390
22.900500,[Sector: 0 elevation: 0.000000],5,27,12224,377
22.900500,[Sector: 0 elevation: 0.000000],4,27,12224,377
22.900500,[Sector: 0 elevation: 0.000000],3,27,12224,377
22.900500,[Sector: 0 elevation: 0.000000],2,27,12224,390
22.900500,[Sector: 0 elevation: 0.000000],1,27,12224,390
22.901500,[Sector: 0 elevation: 0.000000],9,15,10141,390
22.901500,[Sector: 0 elevation: 0.000000],8,23,8935,377
22.901500,[Sector: 0 elevation: 0.000000],7,25,8672,390
22.901500,[Sector: 0 elevation: 0.000000],6,17,9822,377
22.901500,[Sector: 0 elevation: 0.000000],5,27,8382,390
22.901500,[Sector: 0 elevation: 0.000000],4,27,8382,390
22.901500,[Sector: 0 elevation: 0.000000],3,27,8382,390
22.901500,[Sector: 0 elevation: 0.000000],2,27,8249,377
22.901500,[Sector: 0 elevation: 0.000000],1,27,8249,377
22.902000,[Sector: 0 elevation: 0.000000],9,15,8058,377
22.902000,[Sector: 0 elevation: 0.000000],8,23,5756,390
22.902000,[Sector: 0 elevation: 0.000000],7,25,4997,377
22.902000,[Sector: 0 elevation: 0.000000],6,17,7501,390
22.902000,[Sector: 0 elevation: 0.000000],5,27,4407,390
22.902000,[Sector: 0 elevation: 0.000000],4,27,4407,377
22.902000,[Sector: 0 elevation: 0.000000],3,27,4407,377
22.902000,[Sector: 0 elevation: 0.000000],2,27,4407,390
22.902000,[Sector: 0 elevation: 0.000000],1,27,4407,390
22.902500,[Sector: 0 elevation: 0.000000],9,15,6045,1131
22.902500,[Sector: 0 elevation: 0.000000],8,23,2467,299
22.902500,[Sector: 0 elevation: 0.000000],7,25,1445,156
22.902500,[Sector: 0 elevation: 0.000000],6,17,5099,832
22.902500,[Sector: 0 elevation: 0.000000],5,27,432,52
22.902500,[Sector: 0 elevation: 0.000000],4,27,565,65
22.902500,[Sector: 0 elevation: 0.000000],3,27,565,65
22.902500,[Sector: 0 elevation: 0.000000],2,27,432,52
22.902500,[Sector: 0 elevation: 0.000000],1,27,432,52
22.903000,[Sector: 0 elevation: 0.000000],9,15,10,13
22.912500,[Sector: 0 elevation: 0.000000],8,25,1087,117
22.912500,[Sector: 0 elevation: 0.000000],7,25,2141,234
22.912500,[Sector: 0 elevation: 0.000000],6,17,552,91
22.912500,[Sector: 0 elevation: 0.000000],5,27,3085,312
22.912500,[Sector: 0 elevation: 0.000000],4,27,2952,299
22.912500,[Sector: 0 elevation: 0.000000],3,25,2952,325
22.912500,[Sector: 0 elevation: 0.000000],2,27,3085,312
22.912500,[Sector: 0 elevation: 0.000000],1,27,3085,312
22.913000,[Sector: 0 elevation: 0.000000],9,27,3547,351
22.922500,[Sector: 0 elevation: 0.000000],5,27,552,65
22.922500,[Sector: 0 elevation: 0.000000],4,27,552,65
22.922500,[Sector: 0 elevation: 0.000000],3,27,552,65
22.922500,[Sector: 0 elevation: 0.000000],2,27,552,65
22.922500,[Sector: 0 elevation: 0.000000],1,27,552,65
22.923000,[Sector: 0 elevation: 0.000000],9,25,552,65
23.025500,[Sector: 0 elevation: 0.000000],9,27,12224,377
23.025500,[Sector: 0 elevation: 0.000000],8,23,12224,390
23.025500,[Sector: 0 elevation: 0.000000],7,23,12224,390
23.025500,[Sector: 0 elevation: 0.000000],6,17,12224,390
23.025500,[Sector: 0 elevation: 0.000000],5,27,12224,377
23.025500,[Sector: 0 elevation: 0.000000],4,27,12224,390
23.025500,[Sector: 0 elevation: 0.000000],3,27,12224,377
23.025500,[Sector: 0 elevation: 0.000000],2,27,12224,390
23.025500,[Sector: 0 elevation: 0.000000],1,27,12224,377
23.026500,[Sector: 0 elevation: 0.000000],9,27,8382,390
23.026500,[Sector: 0 elevation: 0.000000],8,23,8935,377
23.026500,[Sector: 0 elevation: 0.000000],7,23,8935,377
23.026500,[Sector: 0 elevation: 0.000000],6,17,9822,390
23.026500,[Sector: 0 elevation: 0.000000],5,27,8382,390
23.026500,[Sector: 0 elevation: 0.000000],4,27,8249,377
23.026500,[Sector: 0 elevation: 0.000000],3,27,8382,390
23.026500,[Sector: 0 elevation: 0.000000],2,27,8249,377
23.026500,[Sector: 0 elevation: 0.000000],1,27,8382,390
23.027000,[Sector: 0 elevation: 0.000000],9,27,4407,377
23.027000,[Sector: 0 elevation: 0.000000],8,23,5756,390
23.027000,[Sector: 0 elevation: 0.000000],7,23,5756,390
23.027000,[Sector: 0 elevation: 0.000000],6,17,7420,377
23.027000,[Sector: 0 elevation: 0.000000],5,27,4407,377
23.027000,[Sector: 0 elevation: 0.000000],4,27,4407,390
23.027000,[Sector: 0 elevation: 0.000000],3,27,4407,377
23.027000,[Sector: 0 elevation: 0.000000],2,27,4407,390
23.027000,[Sector: 0 elevation: 0.000000],1,27,4407,390
23.027500,[Sector: 0 elevation: 0.000000],9,27,565,65
23.027500,[Sector: 0 elevation: 0.000000],8,23,2467,299
23.027500,[Sector: 0 elevation: 0.000000],7,23,2467,299
23.027500,[Sector: 0 elevation: 0.000000],6,17,5099,832
23.027500,[Sector: 0 elevation: 0.000000],5,27,565,65
23.027500,[Sector: 0 elevation: 0.000000],4,27,432,52
23.027500,[Sector: 0 elevation: 0.000000],3,27,565,65
23.027500,[Sector: 0 elevation: 0.000000],2,27,432,52
23.027500,[Sector: 0 elevation: 0.000000],1,27,432,52
23.039000,[Sector: 0 elevation: 0.000000],9,17,2952,481
23.039000,[Sector: 0 elevation: 0.000000],8,25,1087,117
23.039000,[Sector: 0 elevation: 0.000000],7,15,1087,208
23.039000,[Sector: 0 elevation: 0.000000],6,17,552,91
23.039000,[Sector: 0 elevation: 0.000000],5,27,2952,299
23.039000,[Sector: 0 elevation: 0.000000],4,27,3085,312
23.039000,[Sector: 0 elevation: 0.000000],3,25,2952,325
23.039000,[Sector: 0 elevation: 0.000000],2,27,3085,312
23.039000,[Sector: 0 elevation: 0.000000],1,27,3085,312
23.049000,[Sector: 0 elevation: 0.000000],9,15,552,104
23.049000,[Sector: 0 elevation: 0.000000],5,27,552,65
23.049000,[Sector: 0 elevation: 0.000000],4,27,552,65
23.049000,[Sector: 0 elevation: 0.000000],3,25,552,65
23.049000,[Sector: 0 elevation: 0.000000],2,27,552,65
23.049000,[Sector: 0 elevation: 0.000000],1,27,552,65
23.049500,[Sector: 0 elevation: 0.000000],9,15,10,13
23.150500,[Sector: 0 elevation: 0.000000],9,27,12224,377
23.150500,[Sector: 0 elevation: 0.000000],8,27,12224,390
23.150500,[Sector: 0 elevation: 0.000000],7,17,12224,390
23.150500,[Sector: 0 elevation: 0.000000],6,15,12224,390
23.150500,[Sector: 0 elevation: 0.000000],5,27,12224,390
23.150500,[Sector: 0 elevation: 0.000000],4,27,12224,390
23.150500,[Sector: 0 elevation: 0.000000],3,27,12224,377
23.150500,[Sector: 0 elevation: 0.000000],2,27,12224,377
23.150500,[Sector: 0 elevation: 0.000000],1,27,12224,377
23.151500,[Sector: 0 elevation: 0.000000],9,27,8382,390
23.151500,[Sector: 0 elevation: 0.000000],8,27,8249,377
23.151500,[Sector: 0 elevation: 0.000000],7,17,9822,377
23.151500,[Sector: 0 elevation: 0.000000],6,15,10141,390
23.151500,[Sector: 0 elevation: 0.000000],5,27,8249,377
23.151500,[Sector: 0 elevation: 0.000000],4,27,8249,377
23.151500,[Sector: 0 elevation: 0.000000],3,27,8382,390
23.151500,[Sector: 0 elevation: 0.000000],2,27,8382,390
23.151500,[Sector: 0 elevation: 0.000000],1,27,8382,390
23.152000,[Sector: 0 elevation: 0.000000],9,27,4407,377
23.152000,[Sector: 0 elevation: 0.000000],8,27,4407,390
23.152000,[Sector: 0 elevation: 0.000000],7,17,7501,390
23.152000,[Sector: 0 elevation: 0.000000],6,15,8058,377
23.152000,[Sector: 0 elevation: 0.000000],5,27,4407,390
23.152000,[Sector: 0 elevation: 0.000000],4,27,4407,390
23.152000,[Sector: 0 elevation: 0.000000],3,27,4407,377
23.152000,[Sector: 0 elevation: 0.000000],2,27,4407,390
23.152000,[Sector: 0 elevation: 0.000000],1,27,4407,377
23.152500,[Sector: 0 elevation: 0.000000],9,27,565,65
23.152500,[Sector: 0 elevation: 0.000000],8,27,432,52
23.152500,[Sector: 0 elevation: 0.000000],7,17,5099,832
23.152500,[Sector: 0 elevation: 0.000000],6,15,6045,1131
23.152500,[Sector: 0 elevation: 0.000000],5,27,432,52
23.152500,[Sector: 0 elevation: 0.000000],4,27,432,52
23.152500,[Sector: 0 elevation: 0.000000],3,27,565,65
23.152500,[Sector: 0 elevation: 0.000000],2,27,432,52
23.152500,[Sector: 0 elevation: 0.000000],1,27,565,65
23.153000,[Sector: 0 elevation: 0.000000],6,15,10,13
23.162500,[Sector: 0 elevation: 0.000000],9,27,2952,299
23.162500,[Sector: 0 elevation: 0.000000],8,25,3085,338
23.162500,[Sector: 0 elevation: 0.000000],7,25,552,65
23.162500,[Sector: 0 elevation: 0.000000],5,27,3085,312
23.162500,[Sector: 0 elevation: 0.000000],4,27,3085,312
23.162500,[Sector: 0 elevation: 0.000000],3,25,2952,325
23.162500,[Sector: 0 elevation: 0.000000],2,27,3085,312
23.162500,[Sector: 0 elevation: 0.000000],1,27,2952,299
23.163000,[Sector: 0 elevation: 0.000000],6,27,3547,351
23.172500,[Sector: 0 elevation: 0.000000],9,25,552,65
23.172500,[Sector: 0 elevation: 0.000000],8,27,552,65
23.172500,[Sector: 0 elevation: 0.000000],5,27,552,65
23.172500,[Sector: 0 elevation: 0.000000],4,27,552,65
23.172500,[Sector: 0 elevation: 0.000000],3,27,552,65
23.172500,[Sector: 0 elevation: 0.000000],2,27,552,65
23.172500,[Sector: 0 elevation: 0.000000],1,27,552,65
23.173000,[Sector: 0 elevation: 0.000000],6,25,552,65
23.275500,[Sector: 0 elevation: 0.000000],9,25,12224,390
23.275500,[Sector: 0 elevation: 0.000000],8,25,12224,377
23.275500,[Sector: 0 elevation: 0.000000],7,25,12224,390
23.275500,[Sector: 0 elevation: 0.000000],6,25,12224,377
23.275500,[Sector: 0 elevation: 0.000000],5,27,12224,390
23.275500,[Sector: 0 elevation: 0.000000],4,27,12224,390
23.275500,[Sector: 0 elevation: 0.000000],3,27,12224,377
23.275500,[Sector: 0 elevation: 0.000000],2,27,12224,377
23.275500,[Sector: 0 elevation: 0.000000],1,27,12224,390
23.276500,[Sector: 0 elevation: 0.000000],9,25,8549,377
23.276500,[Sector: 0 elevation: 0.000000],8,25,8672,390
23.276500,[Sector: 0 elevation: 0.000000],7,25,8549,390
23.276500,[Sector: 0 elevation: 0.000000],6,25,8672,390
23.276500,[Sector: 0 elevation: 0.000000],5,27,8249,377
23.276500,[Sector: 0 elevation: 0.000000],4,27,8249,377
23.276500,[Sector: 0 elevation: 0.000000],3,27,8382,390
23.276500,[Sector: 0 elevation: 0.000000],2,27,8382,390
23.276500,[Sector: 0 elevation: 0.000000],1,27,8249,377
23.277000,[Sector: 0 elevation: 0.000000],9,25,4997,390
23.277000,[Sector: 0 elevation: 0.000000],8,25,4997,377
23.277000,[Sector: 0 elevation: 0.000000],7,25,4874,377
23.277000,[Sector: 0 elevation: 0.000000],6,25,4997,377
23.277000,[Sector: 0 elevation: 0.000000],5,27,4407,390
23.277000,[Sector: 0 elevation: 0.000000],4,27,4407,390
23.277000,[Sector: 0 elevation: 0.000000],3,27,4407,377
23.277000,[Sector: 0 elevation: 0.000000],2,27,4407,390
23.277000,[Sector: 0 elevation: 0.000000],1,27,4407,390
23.277500,[Sector: 0 elevation: 0.000000],9,25,1322,143
23.277500,[Sector: 0 elevation: 0.000000],8,25,1445,156
23.277500,[Sector: 0 elevation: 0.000000],7,25,1322,143
23.277500,[Sector: 0 elevation: 0.000000],6,25,1445,156
23.277500,[Sector: 0 elevation: 0.000000],5,27,432,52
23.277500,[Sector: 0 elevation: 0.000000],4,27,432,52
23.277500,[Sector: 0 elevation: 0.000000],3,27,565,65
23.277500,[Sector: 0 elevation: 0.000000],2,27,432,52
23.277500,[Sector: 0 elevation: 0.000000],1,27,432,52
23.290000,[Sector: 0 elevation: 0.000000],9,23,2264,273
23.290000,[Sector: 0 elevation: 0.000000],8,27,2141,221
23.290000,[Sector: 0 elevation: 0.000000],7,23,2264,273
23.290000,[Sector: 0 elevation: 0.000000],6,25,2141,234
23.290000,[Sector: 0 elevation: 0.000000],5,27,3085,312
23.290000,[Sector: 0 elevation: 0.000000],4,27,3085,312
23.290000,[Sector: 0 elevation: 0.000000],3,25,2952,325
23.290000,[Sector: 0 elevation: 0.000000],2,27,3085,312
23.290000,[Sector: 0 elevation: 0.000000],1,27,3085,312
23.300000,[Sector: 0 elevation: 0.000000],5,27,552,65
23.300000,[Sector: 0 elevation: 0.000000],4,27,552,65
23.300000,[Sector: 0 elevation: 0.000000],3,25,552,65
23.300000,[Sector: 0 elevation: 0.000000],2,27,552,65
23.300000,[Sector: 0 elevation: 0.000000],1,27,552,65
23.400500,[Sector: 0 elevation: 0.000000],9,25,12224,390
