time_s,beam_id,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode
21.6725,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
21.673,[Sector: 0 elevation: 0.000000],203.482656,1,dynamic_continuous_30s,bw100,100,rr
21.7755,[Sector: 0 elevation: 0.000000],5774.5431666,1,dynamic_continuous_30s,bw100,100,rr
21.7765,[Sector: 0 elevation: 0.000000],5772.7948356,1,dynamic_continuous_30s,bw100,100,rr
21.777,[Sector: 0 elevation: 0.000000],5776.2914976,1,dynamic_continuous_30s,bw100,100,rr
21.7775,[Sector: 0 elevation: 0.000000],1130.9080067999998,1,dynamic_continuous_30s,bw100,100,rr
21.789,[Sector: 0 elevation: 0.000000],4346.7729318,1,dynamic_continuous_30s,bw100,100,rr
21.799,[Sector: 0 elevation: 0.000000],755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr
21.9005,[Sector: 0 elevation: 0.000000],5100.4631106,1,dynamic_continuous_30s,bw100,100,rr
21.9015,[Sector: 0 elevation: 0.000000],5111.697778199999,1,dynamic_continuous_30s,bw100,100,rr
21.902,[Sector: 0 elevation: 0.000000],5111.697778199999,1,dynamic_continuous_30s,bw100,100,rr
21.9025,[Sector: 0 elevation: 0.000000],2344.4621460000003,1,dynamic_continuous_30s,bw100,100,rr
21.9125,[Sector: 0 elevation: 0.000000],3337.8797322,1,dynamic_continuous_30s,bw100,100,rr
21.9225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
22.0255,[Sector: 0 elevation: 0.000000],5003.1592416,1,dynamic_continuous_30s,bw100,100,rr
22.0265,[Sector: 0 elevation: 0.000000],5028.207912,1,dynamic_continuous_30s,bw100,100,rr
22.027,[Sector: 0 elevation: 0.000000],5007.261753,1,dynamic_continuous_30s,bw100,100,rr
22.0275,[Sector: 0 elevation: 0.000000],2676.0455513999996,1,dynamic_continuous_30s,bw100,100,rr
22.028,[Sector: 0 elevation: 0.000000],19.1445228,1,dynamic_continuous_30s,bw100,100,rr
22.0375,[Sector: 0 elevation: 0.000000],3267.6871266,1,dynamic_continuous_30s,bw100,100,rr
22.038,[Sector: 0 elevation: 0.000000],1193.2162164,1,dynamic_continuous_30s,bw100,100,rr
22.0475,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
22.048,[Sector: 0 elevation: 0.000000],203.482656,1,dynamic_continuous_30s,bw100,100,rr
22.1505,[Sector: 0 elevation: 0.000000],5489.9530686,1,dynamic_continuous_30s,bw100,100,rr
22.1515,[Sector: 0 elevation: 0.000000],5488.2047376,1,dynamic_continuous_30s,bw100,100,rr
22.152,[Sector: 0 elevation: 0.000000],5501.1877362000005,1,dynamic_continuous_30s,bw100,100,rr
22.1525,[Sector: 0 elevation: 0.000000],1602.2405412,1,dynamic_continuous_30s,bw100,100,rr
22.1625,[Sector: 0 elevation: 0.000000],4102.6868298,1,dynamic_continuous_30s,bw100,100,rr
22.1725,[Sector: 0 elevation: 0.000000],755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr
22.2755,[Sector: 0 elevation: 0.000000],5477.690883599999,1,dynamic_continuous_30s,bw100,100,rr
22.2765,[Sector: 0 elevation: 0.000000],5480.045064,1,dynamic_continuous_30s,bw100,100,rr
22.277,[Sector: 0 elevation: 0.000000],5481.793395,1,dynamic_continuous_30s,bw100,100,rr
22.2775,[Sector: 0 elevation: 0.000000],1915.5593574,1,dynamic_continuous_30s,bw100,100,rr
22.2895,[Sector: 0 elevation: 0.000000],3497.4647603999997,1,dynamic_continuous_30s,bw100,100,rr
22.2995,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
22.4005,[Sector: 0 elevation: 0.000000],4891.9701636,1,dynamic_continuous_30s,bw100,100,rr
22.4015,[Sector: 0 elevation: 0.000000],4910.3453412,1,dynamic_continuous_30s,bw100,100,rr
22.402,[Sector: 0 elevation: 0.000000],4906.4524704,1,dynamic_continuous_30s,bw100,100,rr
22.4025,[Sector: 0 elevation: 0.000000],2884.8038309999997,1,dynamic_continuous_30s,bw100,100,rr
22.403,[Sector: 0 elevation: 0.000000],17.1865512,1,dynamic_continuous_30s,bw100,100,rr
22.413,[Sector: 0 elevation: 0.000000],4315.9386582,1,dynamic_continuous_30s,bw100,100,rr
22.423,[Sector: 0 elevation: 0.000000],736.4129292000001,1,dynamic_continuous_30s,bw100,100,rr
22.5255,[Sector: 0 elevation: 0.000000],5229.138681,1,dynamic_continuous_30s,bw100,100,rr
22.5265,[Sector: 0 elevation: 0.000000],5223.287838599999,1,dynamic_continuous_30s,bw100,100,rr
22.527,[Sector: 0 elevation: 0.000000],5239.914685199999,1,dynamic_continuous_30s,bw100,100,rr
22.5275,[Sector: 0 elevation: 0.000000],2332.1279591999996,1,dynamic_continuous_30s,bw100,100,rr
22.528,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
22.5375,[Sector: 0 elevation: 0.000000],3402.1280124,1,dynamic_continuous_30s,bw100,100,rr
22.538,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
22.5475,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
22.548,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
22.6505,[Sector: 0 elevation: 0.000000],5378.8892976,1,dynamic_continuous_30s,bw100,100,rr
22.6515,[Sector: 0 elevation: 0.000000],5382.991809,1,dynamic_continuous_30s,bw100,100,rr
22.652,[Sector: 0 elevation: 0.000000],5391.4136327999995,1,dynamic_continuous_30s,bw100,100,rr
22.6525,[Sector: 0 elevation: 0.000000],1931.645196,1,dynamic_continuous_30s,bw100,100,rr
22.653,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
22.663,[Sector: 0 elevation: 0.000000],4393.8350586,1,dynamic_continuous_30s,bw100,100,rr
22.673,[Sector: 0 elevation: 0.000000],831.9310740000001,1,dynamic_continuous_30s,bw100,100,rr
22.7755,[Sector: 0 elevation: 0.000000],5211.5690484,1,dynamic_continuous_30s,bw100,100,rr
22.7765,[Sector: 0 elevation: 0.000000],5205.1123566,1,dynamic_continuous_30s,bw100,100,rr
22.777,[Sector: 0 elevation: 0.000000],5224.0933836,1,dynamic_continuous_30s,bw100,100,rr
22.7775,[Sector: 0 elevation: 0.000000],2384.3622815999997,1,dynamic_continuous_30s,bw100,100,rr
22.778,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
22.788,[Sector: 0 elevation: 0.000000],3908.4550127999996,1,dynamic_continuous_30s,bw100,100,rr
22.789,[Sector: 0 elevation: 0.000000],20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr
22.798,[Sector: 0 elevation: 0.000000],636.8133564000001,1,dynamic_continuous_30s,bw100,100,rr
22.9005,[Sector: 0 elevation: 0.000000],4991.147670599999,1,dynamic_continuous_30s,bw100,100,rr
22.9015,[Sector: 0 elevation: 0.000000],5004.7365186,1,dynamic_continuous_30s,bw100,100,rr
22.902,[Sector: 0 elevation: 0.000000],5003.6720058,1,dynamic_continuous_30s,bw100,100,rr
22.9025,[Sector: 0 elevation: 0.000000],2672.1184698,1,dynamic_continuous_30s,bw100,100,rr
22.903,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
22.9125,[Sector: 0 elevation: 0.000000],3233.3199912,1,dynamic_continuous_30s,bw100,100,rr
22.913,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
22.9225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
22.923,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
23.0255,[Sector: 0 elevation: 0.000000],5294.5039836,1,dynamic_continuous_30s,bw100,100,rr
23.0265,[Sector: 0 elevation: 0.000000],5302.7090064,1,dynamic_continuous_30s,bw100,100,rr
23.027,[Sector: 0 elevation: 0.000000],5305.738651199999,1,dynamic_continuous_30s,bw100,100,rr
23.0275,[Sector: 0 elevation: 0.000000],2119.4994834,1,dynamic_continuous_30s,bw100,100,rr
23.039,[Sector: 0 elevation: 0.000000],3422.0987658,1,dynamic_continuous_30s,bw100,100,rr
23.049,[Sector: 0 elevation: 0.000000],620.2513512,1,dynamic_continuous_30s,bw100,100,rr
23.0495,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
23.1505,[Sector: 0 elevation: 0.000000],5164.9246115999995,1,dynamic_continuous_30s,bw100,100,rr
23.1515,[Sector: 0 elevation: 0.000000],5176.1592792,1,dynamic_continuous_30s,bw100,100,rr
23.152,[Sector: 0 elevation: 0.000000],5177.4489468,1,dynamic_continuous_30s,bw100,100,rr
23.1525,[Sector: 0 elevation: 0.000000],2212.9446924,1,dynamic_continuous_30s,bw100,100,rr
23.153,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
23.1625,[Sector: 0 elevation: 0.000000],3746.9012724,1,dynamic_continuous_30s,bw100,100,rr
23.163,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
23.1725,[Sector: 0 elevation: 0.000000],764.6392260000001,1,dynamic_continuous_30s,bw100,100,rr
23.173,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
23.2755,[Sector: 0 elevation: 0.000000],5671.3916376,1,dynamic_continuous_30s,bw100,100,rr
23.2765,[Sector: 0 elevation: 0.000000],5669.6433066,1,dynamic_continuous_30s,bw100,100,rr
23.277,[Sector: 0 elevation: 0.000000],5673.1399686,1,dynamic_continuous_30s,bw100,100,rr
23.2775,[Sector: 0 elevation: 0.000000],1400.0487461999999,1,dynamic_continuous_30s,bw100,100,rr
23.29,[Sector: 0 elevation: 0.000000],4127.642414999999,1,dynamic_continuous_30s,bw100,100,rr
23.3,[Sector: 0 elevation: 0.000000],543.67326,1,dynamic_continuous_30s,bw100,100,rr
23.4005,[Sector: 0 elevation: 0.000000],5435.7548076,1,dynamic_continuous_30s,bw100,100,rr
23.4015,[Sector: 0 elevation: 0.000000],5450.4861372000005,1,dynamic_continuous_30s,bw100,100,rr
23.402,[Sector: 0 elevation: 0.000000],5435.7548076,1,dynamic_continuous_30s,bw100,100,rr
23.4025,[Sector: 0 elevation: 0.000000],1739.4334074,1,dynamic_continuous_30s,bw100,100,rr
23.413,[Sector: 0 elevation: 0.000000],3875.2279722,1,dynamic_continuous_30s,bw100,100,rr
23.423,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
23.5255,[Sector: 0 elevation: 0.000000],5041.849269599999,1,dynamic_continuous_30s,bw100,100,rr
23.5265,[Sector: 0 elevation: 0.000000],5057.1864486,1,dynamic_continuous_30s,bw100,100,rr
23.527,[Sector: 0 elevation: 0.000000],5054.3736048,1,dynamic_continuous_30s,bw100,100,rr
23.5275,[Sector: 0 elevation: 0.000000],2538.4222656,1,dynamic_continuous_30s,bw100,100,rr
23.528,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
23.5375,[Sector: 0 elevation: 0.000000],3406.7190222,1,dynamic_continuous_30s,bw100,100,rr
23.538,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
23.5475,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
23.548,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
23.6505,[Sector: 0 elevation: 0.000000],5723.8415676,1,dynamic_continuous_30s,bw100,100,rr
23.6515,[Sector: 0 elevation: 0.000000],5722.0932366,1,dynamic_continuous_30s,bw100,100,rr
23.652,[Sector: 0 elevation: 0.000000],5723.8415676,1,dynamic_continuous_30s,bw100,100,rr
23.6525,[Sector: 0 elevation: 0.000000],1264.6042109999999,1,dynamic_continuous_30s,bw100,100,rr
23.664,[Sector: 0 elevation: 0.000000],4224.0158298,1,dynamic_continuous_30s,bw100,100,rr
23.674,[Sector: 0 elevation: 0.000000],660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr
23.7755,[Sector: 0 elevation: 0.000000],5032.191879,1,dynamic_continuous_30s,bw100,100,rr
23.7765,[Sector: 0 elevation: 0.000000],5041.0723662,1,dynamic_continuous_30s,bw100,100,rr
23.777,[Sector: 0 elevation: 0.000000],5043.4265466,1,dynamic_continuous_30s,bw100,100,rr
23.7775,[Sector: 0 elevation: 0.000000],2532.1410036,1,dynamic_continuous_30s,bw100,100,rr
23.7875,[Sector: 0 elevation: 0.000000],3324.1170456,1,dynamic_continuous_30s,bw100,100,rr
23.7975,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
23.9005,[Sector: 0 elevation: 0.000000],5041.849269599999,1,dynamic_continuous_30s,bw100,100,rr
23.9015,[Sector: 0 elevation: 0.000000],5065.6082724,1,dynamic_continuous_30s,bw100,100,rr
23.902,[Sector: 0 elevation: 0.000000],5045.951781,1,dynamic_continuous_30s,bw100,100,rr
23.9025,[Sector: 0 elevation: 0.000000],2538.4222655999997,1,dynamic_continuous_30s,bw100,100,rr
23.903,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
23.9125,[Sector: 0 elevation: 0.000000],3373.5246012000002,1,dynamic_continuous_30s,bw100,100,rr
23.913,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
23.9225,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
23.923,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
24.0255,[Sector: 0 elevation: 0.000000],5437.5031386,1,dynamic_continuous_30s,bw100,100,rr
24.0265,[Sector: 0 elevation: 0.000000],5437.5031386,1,dynamic_continuous_30s,bw100,100,rr
24.027,[Sector: 0 elevation: 0.000000],5448.7378062,1,dynamic_continuous_30s,bw100,100,rr
24.0275,[Sector: 0 elevation: 0.000000],1737.6850764,1,dynamic_continuous_30s,bw100,100,rr
24.038,[Sector: 0 elevation: 0.000000],3895.4998601999996,1,dynamic_continuous_30s,bw100,100,rr
24.048,[Sector: 0 elevation: 0.000000],660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr
24.1505,[Sector: 0 elevation: 0.000000],5045.951781,1,dynamic_continuous_30s,bw100,100,rr
24.1515,[Sector: 0 elevation: 0.000000],5053.0839372,1,dynamic_continuous_30s,bw100,100,rr
24.152,[Sector: 0 elevation: 0.000000],5058.4761161999995,1,dynamic_continuous_30s,bw100,100,rr
24.1525,[Sector: 0 elevation: 0.000000],2534.3197542,1,dynamic_continuous_30s,bw100,100,rr
24.153,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
24.1625,[Sector: 0 elevation: 0.000000],3405.1011696,1,dynamic_continuous_30s,bw100,100,rr
24.163,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
24.1725,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
24.173,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
24.2755,[Sector: 0 elevation: 0.000000],5722.0932366,1,dynamic_continuous_30s,bw100,100,rr
24.2765,[Sector: 0 elevation: 0.000000],5722.0932366,1,dynamic_continuous_30s,bw100,100,rr
24.277,[Sector: 0 elevation: 0.000000],5723.8415676,1,dynamic_continuous_30s,bw100,100,rr
24.2775,[Sector: 0 elevation: 0.000000],1266.3525419999999,1,dynamic_continuous_30s,bw100,100,rr
24.2895,[Sector: 0 elevation: 0.000000],4172.9164308,1,dynamic_continuous_30s,bw100,100,rr
24.2995,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
24.4005,[Sector: 0 elevation: 0.000000],5061.7730826,1,dynamic_continuous_30s,bw100,100,rr
24.4015,[Sector: 0 elevation: 0.000000],5074.2974177999995,1,dynamic_continuous_30s,bw100,100,rr
24.402,[Sector: 0 elevation: 0.000000],5073.0077502,1,dynamic_continuous_30s,bw100,100,rr
24.4025,[Sector: 0 elevation: 0.000000],2482.0854317999997,1,dynamic_continuous_30s,bw100,100,rr
24.403,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
24.4125,[Sector: 0 elevation: 0.000000],3421.189395,1,dynamic_continuous_30s,bw100,100,rr
24.413,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
24.4225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
24.423,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
24.4505,[Sector: 0 elevation: 0.000000],5365.1293956,1,dynamic_continuous_30s,bw100,100,rr
24.4515,[Sector: 0 elevation: 0.000000],5370.980238,1,dynamic_continuous_30s,bw100,100,rr
24.452,[Sector: 0 elevation: 0.000000],5376.3640632,1,dynamic_continuous_30s,bw100,100,rr
24.4525,[Sector: 0 elevation: 0.000000],1929.4664453999999,1,dynamic_continuous_30s,bw100,100,rr
24.4625,[Sector: 0 elevation: 0.000000],3772.5267528000004,1,dynamic_continuous_30s,bw100,100,rr
24.4725,[Sector: 0 elevation: 0.000000],660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr
24.5005,[Sector: 0 elevation: 0.000000],5346.363180599999,1,dynamic_continuous_30s,bw100,100,rr
24.5015,[Sector: 0 elevation: 0.000000],5348.1115116,1,dynamic_continuous_30s,bw100,100,rr
24.502,[Sector: 0 elevation: 0.000000],5358.8875158,1,dynamic_continuous_30s,bw100,100,rr
24.5025,[Sector: 0 elevation: 0.000000],2010.7528973999997,1,dynamic_continuous_30s,bw100,100,rr
24.503,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
24.5125,[Sector: 0 elevation: 0.000000],3664.7416494,1,dynamic_continuous_30s,bw100,100,rr
24.513,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
24.5225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
24.523,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
24.5505,[Sector: 0 elevation: 0.000000],5240.3057226,1,dynamic_continuous_30s,bw100,100,rr
24.5515,[Sector: 0 elevation: 0.000000],5256.3653064,1,dynamic_continuous_30s,bw100,100,rr
24.552,[Sector: 0 elevation: 0.000000],5242.0540536,1,dynamic_continuous_30s,bw100,100,rr
24.5525,[Sector: 0 elevation: 0.000000],2208.1392684,1,dynamic_continuous_30s,bw100,100,rr
24.5645,[Sector: 0 elevation: 0.000000],3505.8483954000003,1,dynamic_continuous_30s,bw100,100,rr
24.5745,[Sector: 0 elevation: 0.000000],549.8964432,1,dynamic_continuous_30s,bw100,100,rr
24.6005,[Sector: 0 elevation: 0.000000],5383.3048776,1,dynamic_continuous_30s,bw100,100,rr
24.6015,[Sector: 0 elevation: 0.000000],5398.0362072,1,dynamic_continuous_30s,bw100,100,rr
24.602,[Sector: 0 elevation: 0.000000],5385.053208599999,1,dynamic_continuous_30s,bw100,100,rr
24.6025,[Sector: 0 elevation: 0.000000],1874.8779426,1,dynamic_continuous_30s,bw100,100,rr
24.6125,[Sector: 0 elevation: 0.000000],3753.770085,1,dynamic_continuous_30s,bw100,100,rr
24.6225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
24.6505,[Sector: 0 elevation: 0.000000],5112.4746816,1,dynamic_continuous_30s,bw100,100,rr
24.6515,[Sector: 0 elevation: 0.000000],5125.4576802,1,dynamic_continuous_30s,bw100,100,rr
24.652,[Sector: 0 elevation: 0.000000],5124.9990168,1,dynamic_continuous_30s,bw100,100,rr
24.6525,[Sector: 0 elevation: 0.000000],2348.3892276,1,dynamic_continuous_30s,bw100,100,rr
24.653,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
24.663,[Sector: 0 elevation: 0.000000],4133.925268200001,1,dynamic_continuous_30s,bw100,100,rr
24.673,[Sector: 0 elevation: 0.000000],755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr
24.7005,[Sector: 0 elevation: 0.000000],5369.231907,1,dynamic_continuous_30s,bw100,100,rr
24.7015,[Sector: 0 elevation: 0.000000],5378.1123941999995,1,dynamic_continuous_30s,bw100,100,rr
24.702,[Sector: 0 elevation: 0.000000],5369.231907,1,dynamic_continuous_30s,bw100,100,rr
24.7025,[Sector: 0 elevation: 0.000000],1925.3639340000002,1,dynamic_continuous_30s,bw100,100,rr
24.714,[Sector: 0 elevation: 0.000000],3689.7286607999995,1,dynamic_continuous_30s,bw100,100,rr
24.7145,[Sector: 0 elevation: 0.000000],20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr
24.724,[Sector: 0 elevation: 0.000000],645.4145880000001,1,dynamic_continuous_30s,bw100,100,rr
24.7505,[Sector: 0 elevation: 0.000000],5405.317140599999,1,dynamic_continuous_30s,bw100,100,rr
24.7515,[Sector: 0 elevation: 0.000000],5413.5221634,1,dynamic_continuous_30s,bw100,100,rr
24.752,[Sector: 0 elevation: 0.000000],5409.419652,1,dynamic_continuous_30s,bw100,100,rr
24.7525,[Sector: 0 elevation: 0.000000],2107.3407263999998,1,dynamic_continuous_30s,bw100,100,rr
24.7645,[Sector: 0 elevation: 0.000000],3256.5375882,1,dynamic_continuous_30s,bw100,100,rr
24.7745,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
24.8005,[Sector: 0 elevation: 0.000000],4824.1373076,1,dynamic_continuous_30s,bw100,100,rr
24.8015,[Sector: 0 elevation: 0.000000],4852.68264,1,dynamic_continuous_30s,bw100,100,rr
24.802,[Sector: 0 elevation: 0.000000],4830.7105548,1,dynamic_continuous_30s,bw100,100,rr
24.8025,[Sector: 0 elevation: 0.000000],3091.9112405999995,1,dynamic_continuous_30s,bw100,100,rr
24.803,[Sector: 0 elevation: 0.000000],19.1445228,1,dynamic_continuous_30s,bw100,100,rr
24.8125,[Sector: 0 elevation: 0.000000],2936.1820878,1,dynamic_continuous_30s,bw100,100,rr
24.813,[Sector: 0 elevation: 0.000000],1193.2162164,1,dynamic_continuous_30s,bw100,100,rr
24.8225,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
24.823,[Sector: 0 elevation: 0.000000],203.482656,1,dynamic_continuous_30s,bw100,100,rr
24.8505,[Sector: 0 elevation: 0.000000],5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr
24.8515,[Sector: 0 elevation: 0.000000],5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr
24.852,[Sector: 0 elevation: 0.000000],5655.570336,1,dynamic_continuous_30s,bw100,100,rr
24.8525,[Sector: 0 elevation: 0.000000],1456.38558,1,dynamic_continuous_30s,bw100,100,rr
24.8645,[Sector: 0 elevation: 0.000000],4068.2496816,1,dynamic_continuous_30s,bw100,100,rr
24.8745,[Sector: 0 elevation: 0.000000],651.6377712000001,1,dynamic_continuous_30s,bw100,100,rr
24.9005,[Sector: 0 elevation: 0.000000],5532.494994,1,dynamic_continuous_30s,bw100,100,rr
