time_s,beam_id,backlog_total_bytes,ues_com_backlog,ues_atendidos,starvation_real_pct,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode,jain_backlog,jain_alocacao
18.4015,[Sector: 0 elevation: 0.000000],78250,9,9,0.0,5231.4809274,1,dynamic_continuous_30s,bw100,100,rr,0.9941800985838277,0.9997174183338985
18.402,[Sector: 0 elevation: 0.000000],46423,9,9,0.0,5221.101132,1,dynamic_continuous_30s,bw100,100,rr,0.9363923634065427,0.9997174183338985
18.4025,[Sector: 0 elevation: 0.000000],14647,9,9,0.0,2271.7454994,1,dynamic_continuous_30s,bw100,100,rr,0.3950829419802548,0.2577067350563404
18.403,[Sector: 0 elevation: 0.000000],10,1,1,0.0,7.6142898,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
18.4125,[Sector: 0 elevation: 0.000000],20664,8,8,0.0,3526.5968478,1,dynamic_continuous_30s,bw100,100,rr,0.8296501722688221,0.870527306967985
18.413,[Sector: 0 elevation: 0.000000],3558,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
18.4225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
18.423,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
18.5255,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5346.363180599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
18.5265,[Sector: 0 elevation: 0.000000],77555,9,9,0.0,5348.1115116,1,dynamic_continuous_30s,bw100,100,rr,0.995870281656081,0.9997174183338985
18.527,[Sector: 0 elevation: 0.000000],45084,9,9,0.0,5358.8875158,1,dynamic_continuous_30s,bw100,100,rr,0.9531172438686506,0.9997174183338985
18.5275,[Sector: 0 elevation: 0.000000],12560,9,9,0.0,2010.7528973999997,1,dynamic_continuous_30s,bw100,100,rr,0.40458597936784263,0.28214468038136237
18.528,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
18.5375,[Sector: 0 elevation: 0.000000],21828,8,8,0.0,3679.7530301999996,1,dynamic_continuous_30s,bw100,100,rr,0.8705038559542233,0.8703703703703703
18.538,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
18.5475,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
18.548,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
18.6505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5435.754807599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
18.6515,[Sector: 0 elevation: 0.000000],76946,9,9,0.0,5448.7378062,1,dynamic_continuous_30s,bw100,100,rr,0.9971018790162453,0.9997174183338985
18.652,[Sector: 0 elevation: 0.000000],43814,9,9,0.0,5437.5031386,1,dynamic_continuous_30s,bw100,100,rr,0.9628725957196631,0.9997174183338985
18.6525,[Sector: 0 elevation: 0.000000],10734,9,9,0.0,1739.4334074,1,dynamic_continuous_30s,bw100,100,rr,0.41280112325537693,0.3180402998829361
18.6625,[Sector: 0 elevation: 0.000000],23191,9,9,0.0,3903.1248906,1,dynamic_continuous_30s,bw100,100,rr,0.9158226503842795,0.9315426898058136
18.6725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.663216011042098
18.7755,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5061.7730826,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
18.7765,[Sector: 0 elevation: 0.000000],78828,9,9,0.0,5073.0077502,1,dynamic_continuous_30s,bw100,100,rr,0.9941852500827671,0.9997174183338985
18.777,[Sector: 0 elevation: 0.000000],47588,9,9,0.0,5074.2974177999995,1,dynamic_continuous_30s,bw100,100,rr,0.9380400109178618,0.9997174183338985
18.7775,[Sector: 0 elevation: 0.000000],16337,9,9,0.0,2482.0854317999997,1,dynamic_continuous_30s,bw100,100,rr,0.4388443855687164,0.35487566049588
18.778,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
18.7875,[Sector: 0 elevation: 0.000000],20116,8,8,0.0,3400.1505486,1,dynamic_continuous_30s,bw100,100,rr,0.8029617859174886,0.8115942028985508
18.788,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
18.7975,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
18.798,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
18.9005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5437.5031386,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
18.9015,[Sector: 0 elevation: 0.000000],76936,9,9,0.0,5446.9894752,1,dynamic_continuous_30s,bw100,100,rr,0.9969843787772008,0.9997174183338985
18.902,[Sector: 0 elevation: 0.000000],43814,9,9,0.0,5439.2514696,1,dynamic_continuous_30s,bw100,100,rr,0.9628725957196631,0.9997174183338985
18.9025,[Sector: 0 elevation: 0.000000],10724,9,9,0.0,1737.6850764,1,dynamic_continuous_30s,bw100,100,rr,0.4092906835754666,0.31704531346989445
18.9145,[Sector: 0 elevation: 0.000000],23201,9,9,0.0,3983.246982,1,dynamic_continuous_30s,bw100,100,rr,0.9129593470743275,0.9313324238290132
18.9245,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
19.0255,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5649.7194936,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
19.0265,[Sector: 0 elevation: 0.000000],76059,9,9,0.0,5655.570336,1,dynamic_continuous_30s,bw100,100,rr,0.9994493855021015,0.9997174183338985
19.027,[Sector: 0 elevation: 0.000000],42069,9,9,0.0,5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr,0.9912152347038923,0.9997174183338985
19.0275,[Sector: 0 elevation: 0.000000],8102,9,9,0.0,1458.133911,1,dynamic_continuous_30s,bw100,100,rr,0.6571400861234435,0.6442953020134228
19.04,[Sector: 0 elevation: 0.000000],23726,9,9,0.0,3952.3506515999998,1,dynamic_continuous_30s,bw100,100,rr,0.9458540402018905,0.9418872384212564
19.05,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
19.1505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,4964.3439066,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
19.1515,[Sector: 0 elevation: 0.000000],79469,9,9,0.0,4976.8682418,1,dynamic_continuous_30s,bw100,100,rr,0.9918490155532892,0.9997174183338985
19.152,[Sector: 0 elevation: 0.000000],48859,9,9,0.0,4978.8262134,1,dynamic_continuous_30s,bw100,100,rr,0.9183180800347267,0.9997174183338985
19.1525,[Sector: 0 elevation: 0.000000],18238,9,9,0.0,2693.022462,1,dynamic_continuous_30s,bw100,100,rr,0.4080360241980262,0.31684746802657454
19.153,[Sector: 0 elevation: 0.000000],20,2,2,0.0,17.1865512,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
19.1625,[Sector: 0 elevation: 0.000000],19564,7,7,0.0,3343.8924792,1,dynamic_continuous_30s,bw100,100,rr,0.7636540735502737,0.7727692812211192
19.163,[Sector: 0 elevation: 0.000000],7105,2,2,0.0,1193.2162164,1,dynamic_continuous_30s,bw100,100,rr,0.22222168957011307,0.2222222222222222
19.1725,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
19.173,[Sector: 0 elevation: 0.000000],1104,2,2,0.0,203.482656,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
19.2755,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
19.2765,[Sector: 0 elevation: 0.000000],76049,9,9,0.0,5653.822005,1,dynamic_continuous_30s,bw100,100,rr,0.9993322526784622,0.9997174183338985
19.277,[Sector: 0 elevation: 0.000000],42069,9,9,0.0,5653.2161556,1,dynamic_continuous_30s,bw100,100,rr,0.9912152347038923,0.9997174183338985
19.2775,[Sector: 0 elevation: 0.000000],8092,9,9,0.0,1456.38558,1,dynamic_continuous_30s,bw100,100,rr,0.6434750013895345,0.6343612334801763
19.288,[Sector: 0 elevation: 0.000000],23736,9,9,0.0,4052.8965906,1,dynamic_continuous_30s,bw100,100,rr,0.9429283503774606,0.9534377058316866
19.298,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.663216011042098
19.4005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5460.121251,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
19.4015,[Sector: 0 elevation: 0.000000],77108,9,9,0.0,5461.869581999999,1,dynamic_continuous_30s,bw100,100,rr,0.9987835837274762,0.9997174183338985
19.402,[Sector: 0 elevation: 0.000000],44190,9,9,0.0,5464.2237624,1,dynamic_continuous_30s,bw100,100,rr,0.985261275019578,0.9997174183338985
19.4025,[Sector: 0 elevation: 0.000000],11259,9,9,0.0,1969.5420108,1,dynamic_continuous_30s,bw100,100,rr,0.647315402976215,0.6361455897343647
19.4145,[Sector: 0 elevation: 0.000000],20574,9,9,0.0,3482.0285292,1,dynamic_continuous_30s,bw100,100,rr,0.8641862031808747,0.9211391018619934
19.4245,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
19.5255,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5060.0247516,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
19.5265,[Sector: 0 elevation: 0.000000],78838,9,9,0.0,5085.5320854,1,dynamic_continuous_30s,bw100,100,rr,0.9943032953366643,0.9997174183338985
19.527,[Sector: 0 elevation: 0.000000],47535,9,9,0.0,5061.7730826,1,dynamic_continuous_30s,bw100,100,rr,0.9362348379122343,0.9997174183338985
19.5275,[Sector: 0 elevation: 0.000000],16347,9,9,0.0,2483.8337628,1,dynamic_continuous_30s,bw100,100,rr,0.440736691512396,0.35528919963746
19.528,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
19.5375,[Sector: 0 elevation: 0.000000],20106,8,8,0.0,3456.8127828,1,dynamic_continuous_30s,bw100,100,rr,0.805921714026788,0.8278359849954727
19.538,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
19.5475,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
19.548,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
19.6505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5365.1293956,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
19.6515,[Sector: 0 elevation: 0.000000],77332,9,9,0.0,5370.980238,1,dynamic_continuous_30s,bw100,100,rr,0.9969331609975957,0.9997174183338985
19.652,[Sector: 0 elevation: 0.000000],44615,9,9,0.0,5376.3640632,1,dynamic_continuous_30s,bw100,100,rr,0.9629002145143803,0.9997174183338985
19.6525,[Sector: 0 elevation: 0.000000],11879,9,9,0.0,1929.4664453999999,1,dynamic_continuous_30s,bw100,100,rr,0.44352087480086166,0.3565642043768969
19.6625,[Sector: 0 elevation: 0.000000],22014,9,9,0.0,3775.6725552,1,dynamic_continuous_30s,bw100,100,rr,0.8783113505837777,0.9186963581535607
19.6725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.663216011042098
19.7755,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5346.363180599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
19.7765,[Sector: 0 elevation: 0.000000],77555,9,9,0.0,5348.1115116,1,dynamic_continuous_30s,bw100,100,rr,0.995870281656081,0.9997174183338985
19.777,[Sector: 0 elevation: 0.000000],45084,9,9,0.0,5358.8875158,1,dynamic_continuous_30s,bw100,100,rr,0.9531172438686506,0.9997174183338985
19.7775,[Sector: 0 elevation: 0.000000],12560,9,9,0.0,2010.7528973999997,1,dynamic_continuous_30s,bw100,100,rr,0.40458597936784263,0.28214468038136237
19.778,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
19.7875,[Sector: 0 elevation: 0.000000],21828,8,8,0.0,3653.9035883999995,1,dynamic_continuous_30s,bw100,100,rr,0.8705038559542233,0.8765873015873016
19.788,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
19.7975,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,549.8964432,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5522875816993464
19.798,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
19.9005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5240.3057226,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
19.9015,[Sector: 0 elevation: 0.000000],77962,9,9,0.0,5256.3653064,1,dynamic_continuous_30s,bw100,100,rr,0.996590323661165,0.9997174183338985
19.902,[Sector: 0 elevation: 0.000000],45832,9,9,0.0,5242.0540536,1,dynamic_continuous_30s,bw100,100,rr,0.9589824462548059,0.9997174183338985
19.9025,[Sector: 0 elevation: 0.000000],13768,9,9,0.0,2208.1392684,1,dynamic_continuous_30s,bw100,100,rr,0.4884910738492976,0.40592721305145285
19.9145,[Sector: 0 elevation: 0.000000],20668,9,9,0.0,3482.4072348,1,dynamic_continuous_30s,bw100,100,rr,0.8430467298043338,0.8771095254275683
19.9245,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
20.0255,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5060.0247516,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
20.0265,[Sector: 0 elevation: 0.000000],78838,9,9,0.0,5085.5320854,1,dynamic_continuous_30s,bw100,100,rr,0.9943032953366643,0.9997174183338985
20.027,[Sector: 0 elevation: 0.000000],47535,9,9,0.0,5061.7730826,1,dynamic_continuous_30s,bw100,100,rr,0.9362348379122343,0.9997174183338985
20.0275,[Sector: 0 elevation: 0.000000],16347,9,9,0.0,2483.8337628,1,dynamic_continuous_30s,bw100,100,rr,0.440736691512396,0.35528919963746
20.028,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
20.0375,[Sector: 0 elevation: 0.000000],20106,8,8,0.0,3420.5127372,1,dynamic_continuous_30s,bw100,100,rr,0.805921714026788,0.8318866517524236
20.038,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
20.0475,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
20.048,[Sector: 0 elevation: 0.000000],552,1,1,0.0,107.9645112,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
20.1505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5435.754807599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
20.1515,[Sector: 0 elevation: 0.000000],76946,9,9,0.0,5439.2514696,1,dynamic_continuous_30s,bw100,100,rr,0.9971018790162453,0.9997174183338985
20.152,[Sector: 0 elevation: 0.000000],43856,9,9,0.0,5446.9894752,1,dynamic_continuous_30s,bw100,100,rr,0.964695404269228,0.9997174183338985
20.1525,[Sector: 0 elevation: 0.000000],10734,9,9,0.0,1739.4334074,1,dynamic_continuous_30s,bw100,100,rr,0.41280112325537693,0.3180402998829361
20.1625,[Sector: 0 elevation: 0.000000],23191,9,9,0.0,3905.4178098,1,dynamic_continuous_30s,bw100,100,rr,0.9158226503842795,0.9387931034482758
20.163,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
20.1725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.663216011042098
20.2755,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,4863.1113648,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
20.2765,[Sector: 0 elevation: 0.000000],79852,9,9,0.0,4882.255092,1,dynamic_continuous_30s,bw100,100,rr,0.99259330476397,0.9997174183338985
20.277,[Sector: 0 elevation: 0.000000],49596,9,9,0.0,4864.8596958,1,dynamic_continuous_30s,bw100,100,rr,0.9259469998983755,0.9997174183338985
20.2775,[Sector: 0 elevation: 0.000000],19422,9,9,0.0,2885.5839167999998,1,dynamic_continuous_30s,bw100,100,rr,0.46196764356389547,0.3583830239914896
20.278,[Sector: 0 elevation: 0.000000],10,1,1,0.0,7.6142898,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
20.288,[Sector: 0 elevation: 0.000000],22085,9,9,0.0,3784.9647654,1,dynamic_continuous_30s,bw100,100,rr,0.8418539142949246,0.8737864077669902
20.298,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
20.4005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5369.231906999999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
20.4015,[Sector: 0 elevation: 0.000000],77309,9,9,0.0,5378.1123941999995,1,dynamic_continuous_30s,bw100,100,rr,0.9966903374559681,0.9997174183338985
20.402,[Sector: 0 elevation: 0.000000],44563,9,9,0.0,5369.231906999999,1,dynamic_continuous_30s,bw100,100,rr,0.9604310335729003,0.9997174183338985
20.4025,[Sector: 0 elevation: 0.000000],11856,9,9,0.0,1925.363934,1,dynamic_continuous_30s,bw100,100,rr,0.4365903566229172,0.3538029572266377
20.414,[Sector: 0 elevation: 0.000000],22037,9,9,0.0,3676.658544,1,dynamic_continuous_30s,bw100,100,rr,0.8719569136842135,0.8647577885827481
20.424,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6538952745849298
20.5255,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5259.916467,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
20.5265,[Sector: 0 elevation: 0.000000],78014,9,9,0.0,5268.338290799999,1,dynamic_continuous_30s,bw100,100,rr,0.9953558621130699,0.9997174183338985
20.527,[Sector: 0 elevation: 0.000000],45972,9,9,0.0,5264.0189784,1,dynamic_continuous_30s,bw100,100,rr,0.9483925990757871,0.9997174183338985
20.5275,[Sector: 0 elevation: 0.000000],13947,9,9,0.0,2253.0202578,1,dynamic_continuous_30s,bw100,100,rr,0.4266830989361963,0.3236736964547615
20.528,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
20.539,[Sector: 0 elevation: 0.000000],23855,9,9,0.0,4055.7611484,1,dynamic_continuous_30s,bw100,100,rr,0.9005080021613355,0.9090221343680601
20.549,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,727.6712742000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.764021164021164
20.6505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5552.418807,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
20.6515,[Sector: 0 elevation: 0.000000],76616,9,9,0.0,5546.5679646,1,dynamic_continuous_30s,bw100,100,rr,0.9991384206216247,0.9997174183338985
20.652,[Sector: 0 elevation: 0.000000],43249,9,9,0.0,5554.167138,1,dynamic_continuous_30s,bw100,100,rr,0.9921074261233214,0.9997174183338985
20.6525,[Sector: 0 elevation: 0.000000],9839,9,9,0.0,1721.423808,1,dynamic_continuous_30s,bw100,100,rr,0.7142788755048741,0.7023741690408357
20.6645,[Sector: 0 elevation: 0.000000],22127,9,9,0.0,3728.2647402,1,dynamic_continuous_30s,bw100,100,rr,0.9308359758462041,0.9211613126591982
20.6745,[Sector: 0 elevation: 0.000000],2208,4,4,0.0,441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr,0.4444444444444444,0.4444444444444444
20.7755,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,4891.9701636,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
20.7765,[Sector: 0 elevation: 0.000000],79865,9,9,0.0,4910.3453412,1,dynamic_continuous_30s,bw100,100,rr,0.9921624720913084,0.9997174183338985
20.777,[Sector: 0 elevation: 0.000000],49618,9,9,0.0,4906.4524704,1,dynamic_continuous_30s,bw100,100,rr,0.9210454155539589,0.9997174183338985
20.7775,[Sector: 0 elevation: 0.000000],19393,9,9,0.0,2884.8038309999997,1,dynamic_continuous_30s,bw100,100,rr,0.4412316782083971,0.34177277735778205
20.778,[Sector: 0 elevation: 0.000000],20,2,2,0.0,17.1865512,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
20.7875,[Sector: 0 elevation: 0.000000],18377,7,7,0.0,3135.5924652,1,dynamic_continuous_30s,bw100,100,rr,0.7288348832965442,0.7551250206987912
20.788,[Sector: 0 elevation: 0.000000],7105,2,2,0.0,1193.2162164,1,dynamic_continuous_30s,bw100,100,rr,0.22222168957011307,0.2222222222222222
20.7975,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
20.798,[Sector: 0 elevation: 0.000000],1104,2,2,0.0,209.7058392,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2204007285974499
20.9005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5279.84028,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
20.9015,[Sector: 0 elevation: 0.000000],77918,9,9,0.0,5275.7377686,1,dynamic_continuous_30s,bw100,100,rr,0.9955499533344634,0.9997174183338985
